,train_loss,val_loss
0,1.4434864521026611,5.21865701675415
1,0.9663578271865845,1.2835921049118042
2,0.8595735430717468,0.8489184379577637
3,0.8138519525527954,0.7596256732940674
4,0.7590694427490234,0.7281171679496765
5,0.7511346936225891,0.7166661024093628
6,0.720004141330719,0.7166833281517029
7,0.7151718735694885,0.711650013923645
8,0.7004756927490234,0.7163230776786804
9,0.7103610038757324,0.703152596950531
10,0.7030649781227112,0.7071550488471985
11,0.7090520858764648,0.7090301513671875
12,0.6970874667167664,0.7004958987236023
13,0.7004832625389099,0.6864702105522156
14,0.6989192366600037,0.6947375535964966
15,0.6905663013458252,0.6846827268600464
16,0.6917027831077576,0.7123737931251526
17,0.6921512484550476,0.6940402984619141
18,0.6857910752296448,0.6909754276275635
19,0.6797888875007629,0.6919811964035034
20,0.6824119091033936,0.7058749794960022
21,0.6736558675765991,0.6754236221313477
22,0.6717759966850281,0.7088172435760498
23,0.6782431602478027,0.6729006767272949
24,0.6630254983901978,0.666195809841156
25,0.6661310195922852,0.6682180762290955
26,0.6607738137245178,0.6656725406646729
27,0.6590774059295654,0.6915956139564514
28,0.6433622241020203,0.6871349215507507
29,0.642318844795227,0.6624730825424194
