,train_loss,val_loss
0,0.7310680747032166,0.7181031703948975
1,0.7412924766540527,0.7183380722999573
2,0.7333509922027588,0.6847484111785889
3,0.7283903956413269,0.7129886150360107
4,0.709113359451294,0.711489200592041
5,0.7188571095466614,0.7159678936004639
6,0.7047234177589417,0.7210536599159241
7,0.7024832367897034,0.7068707346916199
8,0.7108496427536011,0.7303304672241211
9,0.706842303276062,0.6842229962348938
10,0.6985723972320557,0.6815556287765503
11,0.7101985812187195,0.6939036250114441
12,0.7164362072944641,0.6986750364303589
13,0.7054254412651062,0.6967647075653076
14,0.7009456157684326,0.7055145502090454
15,0.7120519280433655,0.6984816789627075
16,0.7060343623161316,0.6964474320411682
17,0.7077882289886475,0.6998501420021057
18,0.7031795978546143,0.6978835463523865
19,0.7081705331802368,0.6986514329910278
20,0.7052121758460999,0.6988654136657715
21,0.6949434876441956,0.7025938630104065
22,0.705899715423584,0.7243665456771851
23,0.7005059719085693,0.7027543783187866
24,0.701379656791687,0.7188781499862671
25,0.7114239931106567,0.7177873849868774
26,0.7041714191436768,0.7026722431182861
27,0.705482542514801,0.7244001030921936
28,0.7081409692764282,0.7069733738899231
29,0.6985548138618469,0.7026500701904297
30,0.7029122710227966,0.6903741359710693
31,0.7011415362358093,0.685894787311554
32,0.7026980519294739,0.700456976890564
33,0.694047212600708,0.6908490657806396
34,0.7009117007255554,0.7159717679023743
35,0.6938073635101318,0.6991091966629028
36,0.7033345103263855,0.7192643284797668
37,0.697741687297821,0.6923405528068542
38,0.7050644755363464,0.6996495127677917
39,0.7003176808357239,0.7151486277580261
40,0.7070314288139343,0.6857739090919495
41,0.7033843994140625,0.694290816783905
42,0.6958372592926025,0.6978268027305603
43,0.7022469639778137,0.6922937631607056
44,0.6998249292373657,0.6892644166946411
45,0.7052512764930725,0.7011318802833557
46,0.7007330656051636,0.6975505352020264
47,0.6999227404594421,0.689866304397583
48,0.7078054547309875,0.7069917917251587
49,0.7080827951431274,0.7135000824928284
50,0.6999987959861755,0.7126601934432983
51,0.6952314972877502,0.6844281554222107
52,0.6995500326156616,0.7118119597434998
53,0.700007975101471,0.7034474611282349
54,0.6943989992141724,0.7040773034095764
55,0.7032440900802612,0.6987486481666565
56,0.7093048095703125,0.7043969631195068
57,0.7034472227096558,0.7145460247993469
58,0.7008478045463562,0.7031053900718689
59,0.6982555985450745,0.6913591027259827
60,0.7006251811981201,0.7035191655158997
61,0.696711003780365,0.7044512033462524
62,0.6974887847900391,0.7072219848632812
63,0.7006574273109436,0.7013387680053711
64,0.7013912796974182,0.6810560822486877
65,0.7034938335418701,0.7133246064186096
66,0.6970397233963013,0.7134602069854736
67,0.6982440948486328,0.7088303565979004
68,0.6987349390983582,0.7086526155471802
69,0.7020086050033569,0.693264901638031
70,0.7036964297294617,0.6972425580024719
71,0.6995200514793396,0.6989027857780457
72,0.7044872641563416,0.7198031544685364
73,0.7034543752670288,0.6923756003379822
74,0.7033120393753052,0.7005417943000793
75,0.6992993950843811,0.7057328820228577
76,0.6982084512710571,0.7020632028579712
77,0.6984795928001404,0.7004202604293823
78,0.7062298655509949,0.7082374095916748
79,0.6977846622467041,0.6999069452285767
80,0.6949447393417358,0.6966056227684021
81,0.6996558904647827,0.6921778917312622
82,0.7018654346466064,0.6955215334892273
83,0.6987447738647461,0.7028000950813293
84,0.7004583477973938,0.6987214684486389
85,0.7021302580833435,0.7070148587226868
86,0.7096797227859497,0.7038152813911438
87,0.6971908807754517,0.7023569941520691
88,0.6988948583602905,0.6919563412666321
89,0.6998399496078491,0.688235342502594
90,0.7018998861312866,0.7142879366874695
91,0.6994883418083191,0.7016904354095459
92,0.7025849223136902,0.7020655870437622
93,0.6951446533203125,0.686726450920105
94,0.6947875022888184,0.7039443254470825
95,0.702032208442688,0.6931991577148438
96,0.6973205804824829,0.7110720276832581
97,0.7013925909996033,0.6973061561584473
98,0.6973000168800354,0.7188923954963684
99,0.6974244117736816,0.6880379915237427
